id	description	section	req	max_loop	max_usage	pos
MTX	Text	D	O	0	999999	163
N1	Party Identification	D	O	10	1	164
N2	Additional Name Information	D	O	0	2	165
IN2	Individual Name Structure Components	D	O	0	999999	166
N3	Party Location	D	O	0	2	167
N4	Geographic Location	D	O	0	1	168
NX2	Location Id Component	D	O	0	999999	169
REF	Reference Information	D	O	0	12	170
PER	Administrative Communications Contact	D	O	0	3	171
SI	Service Characteristic Identification	D	O	0	999999	172
PD	Pricing Data	D	O	999999	1	173
PDD	Pricing Data Detail	D	O	0	999999	174
CTT	Transaction Totals	S	O	1	1	175
AMT	Monetary Amount Information	S	O	0	5	176
