id	description	section	req	max_loop	max_usage	pos
TD1	Carrier Details (Quantity And Weight)	D	O	0	2	113
TD5	Carrier Details (Routing Sequence/Transit Time)	D	O	0	12	114
TD3	Carrier Details (Equipment)	D	O	0	12	115
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	5	116
REF	Reference Information	D	O	0	999999	117
LDT	Lead Time	D	O	999999	1	118
QTY	Quantity Information	D	O	0	999999	119
MTX	Text	D	O	0	999999	120
LM	Code Source Information	D	O	1	1	121
LQ	Industry Code Identification	D	M	0	1	122
SLN	Subline Item Detail	D	O	1000	1	123
MTX	Text	D	O	0	999999	124
PID	Product/Item Description	D	O	0	1000	125
ADV	Advertising Demographic Information	D	O	0	999999	126
QTY	Quantity Information	D	O	999999	1	127
SI	Service Characteristic Identification	D	O	0	999999	128
N9	Extended Reference Information	D	O	1000	1	129
DTM	Date/Time Reference	D	O	0	999999	130
MTX	Text	D	O	0	999999	131
PWK	Paperwork	D	O	0	999999	132
EFI	Electronic Format Identification	D	O	0	999999	133
N1	Party Identification	D	O	999999	1	134
N2	Additional Name Information	D	O	0	2	135
N3	Party Location	D	O	0	2	136
N4	Geographic Location	D	O	0	1	137
QTY	Quantity Information	D	O	0	999999	138
REF	Reference Information	D	O	0	12	139
PER	Administrative Communications Contact	D	O	0	3	140
SI	Service Characteristic Identification	D	O	0	999999	141
DTM	Date/Time Reference	D	O	0	1	142
FOB	F.O.B. Related Instructions	D	O	0	1	143
SCH	Line Item Schedule	D	O	0	200	144
TD1	Carrier Details (Quantity And Weight)	D	O	0	2	145
TD5	Carrier Details (Routing Sequence/Transit Time)	D	O	0	12	146
TD3	Carrier Details (Equipment)	D	O	0	12	147
TD4	Carrier Details (Special Handling Or Hazardous Materials Or Both)	D	O	0	5	148
PKG	Marking, Packaging, Loading	D	O	0	200	149
RRA	Required Response	D	O	0	25	150
CTP	Pricing Information	D	O	0	1	151
PAM	Period Amount	D	O	0	10	152
LDT	Lead Time	D	O	999999	1	153
MAN	Marks And Numbers Information	D	O	0	10	154
QTY	Quantity Information	D	O	0	5	155
MTX	Text	D	O	0	999999	156
PCT	Percent Amounts	D	O	999999	1	157
AMT	Monetary Amount Information	D	O	0	999999	158
CTT	Transaction Totals	S	O	0	1	159
