id	definition
490	Collateral Dependent End
491	Sponsored Dependent
492	Sponsored Dependent Begin
493	Sponsored Dependent End
494	Deductible
495	Out-of-Pocket
496	Contract Audit Date
497	Latest Delivery Date at Pier
498	Mortgagee Reported Curtailment Date
499	Mortgagee Official Signature Date
500	Resubmission
501	Expected Reply
502	Dropped to Less than Half Time
503	Repayment Begin
504	Loan Servicing Transfer
505	Loan Purchase
506	Last Notification
507	Extract
508	Extended
509	Servicer Signature Date
510	Date Packed
511	Shelf Life Expiration
512	Warranty Expiration
513	Overhauled
514	Transferred
515	Notified
516	Discovered
517	Inspected
518	Voucher (Date of)
519	Date Bankruptcy Filed
520	Date of Damage
521	Date Hazard Insurance Policy Cancelled
522	Expiration Date to Submit Title Evidence
523	Date of Claim
524	Date of Notice of Referral for Assignment
525	Date of Notice of Probable Ineligibility for Assignment
526	Date of Foreclosure Notice
527	Expiration of Foreclosure Timeframe
528	Date Possessory Action Initiated
529	Date of Possession
530	Date of Last Installment Received
531	Date of Acquisition of Title
532	Expiration of Extension to Convey
533	Date of Assignment Approval
534	Date of Assignment Rejection
535	Curtailment Date from Advice of Payment
536	Expiration of Extension to Submit Fiscal Data
537	Date Documentation, or Paperwork, or Both Was Sent
538	Makegood Commercial Date
539	Policy Effective
540	Policy Expiration
541	Employee Effective Date of Coverage
542	Date of Representation
543	Last Premium Paid Date
544	Date Reported to Employer
545	Date Reported to Claim Administrator
546	Date of Maximum Medical Improvement
547	Date of Loan
548	Date of Advance
549	Beginning Lay Date
550	Certificate Effective
551	Benefit Application Date
552	Actual Return to Work
553	Released Return to Work
554	Ending Lay Date
555	Employee Wages Ceased
556	Last Salary Increase
557	Employee Laid Off
558	Injury or Illness
559	Oldest Unpaid Installment
560	Preforeclosure Acceptance Date
561	Preforeclosure Sale Closing Date
562	Date of First Uncured Default
563	Date Default Was Cured
564	Date of First Mortgage Payment
565	Date of Property Inspection
566	Date Total Amount of Delinquency Reported
567	Date Outstanding Loan Balance Reported
568	Date Foreclosure Sale Scheduled
569	Date Foreclosure Held
570	Date Redemption Period Ends
571	Date Voluntary Conveyance Accepted
572	Date Property Sold
573	Date Claim Paid
574	Action Begin Date
575	Projected Action End Date
576	Action End Date
577	Original Maturity Date
578	Date Referred to Attorney for Foreclosure
579	Planned Release
580	Actual Release
581	Contract Period
582	Report Period
583	Suspension
584	Reinstatement
585	Report
586	First Contact
587	Projected Foreclosure Sale Date
589	Date Assignment Filed for Record
590	Date of Appraisal
591	Expiration Date of Extension to Assign
592	Date of Extension to Convey
593	Date Hazard Insurance Policy Refused
594	High Fabrication Release Authorization
595	High Raw Material Authorization
596	Material Change Notice
597	Latest Delivery Date at Rail Ramp
598	Rejected
599	Repayment Schedule Sent
600	As Of
601	First Submission
602	Subsequent Submission
603	Renewal
604	Withdrawn
606	Certification Period Start
607	Certification Revision
608	Continuous Coverage Date(s)
609	Prearranged Deal Match
610	Contingency End
611	Oxygen Therapy Evaluation
612	Shut In
613	Allowable Effective
614	First Sales
615	Date Acquired
616	Interviewer Signed
617	Application Logged Date
618	Review Date
619	Decision Date
620	Previously Resided
621	Reported
622	Checked
623	Settled
624	Presently Residing
625	Employed in this Position
626	Verified
627	Second Admission Date
629	Account Opened
630	Account Closed
631	Property Acquired
632	Property Built
633	Employed in this Profession
634	Next Review Date
635	Initial Contact Date
636	Date of Last Update
637	Second Discharge Date
638	Date of Last Draw
640	Complaint
641	Option
642	Solicitation
643	Clause
644	Meeting
646	Rental Period
647	Next Pay Increase
648	Period Covered by Source Documents
649	Document Due
650	Court Notice
651	Expected Funding Date
652	Assignment Recorded
653	Case Reopened
655	Previous Court Event
656	Last Date to Object
657	Court Event
658	Last Date to File a Claim
659	Case Converted
660	Debt Incurred
661	Judgment
662	Wages Start
663	Wages End
664	Date Through Which Property Taxes Have Been Paid
665	Paid Through Date
666	Date Paid
667	Anesthesia Administration
668	Price Protection
669	Claim Incurred
670	Book Entry Delivery
671	Rate Adjustment
672	Next Installment Due Date
673	Daylight Overdraft Time
674	Presentment Date
675	Negotiated Extension Date
681	Remittance
682	Security Rate Adjustment
683	Filing Period
684	Review Period End
685	Requested Settlement
686	Last Screening
687	Confinement
688	Arrested
689	Convicted
690	Interviewed
691	Last Visit
692	Recovery
693	Time in U.S.
694	Future Period
695	Previous Period
696	Interest Paid To
697	Date of Seizure
699	Setoff
700	Override Date for Settlement
701	Settlement Date (From Interline Settlement System (ISS) only)
702	Sending Road Time Stamp
703	Retransmission Time Stamp
704	Delivery Appointment Date and Time
705	Interest Paid Through
706	Date Material Usage Suspended
707	Last Payment Made
708	Past Due
709	Analysis Month Ending
710	Date of Specification
711	Date of Standard
712	Return to Work Part Time
713	Paid-through Date for Salary Continuation
714	Paid-through Date for Vacation Pay
715	Paid-through Date for Accrued Sick Pay
716	Appraisal Ordered
717	Date of Operation
718	Best Time to Call
719	Verbal Report Needed
720	Estimated Escrow Closing
721	Permit Year
722	Remodeling Completed
723	Current Month Ending
724	Previous Month Ending
725	Cycle to Date
726	Year to Date
727	On Hold
728	Off Hold
729	Facsimile Due By
730	Reporting Cycle Date
731	Last Paid Installment Date
732	Claims Made
733	Date of Last Payment Received
734	Curtailment Date
736	Pool Settlement
737	Next Interest Change Date
738	Most Recent Hemoglobin or Hematocrit or Both
739	Most Recent Serum Creatine
740	Closed
741	Therapy
742	Implantation
743	Explantation
744	Date Became Aware
745	First Marketed
746	Last Marketed
750	Expected Problem Resolution
751	Alternate Problem Resolution
752	Fee Capitalization
753	Interest Capitalization
754	Next Payment Due
755	Conversion to Repayment
756	End of Grace
757	School Refund
758	Simple Interest Due
760	Printed
770	Back on Market
771	Status
773	Off-Market
774	Tour
776	Listing Received
778	Anticipated Closing
779	Last Publication
780	Sold Book Publication
781	Occupancy
782	Contingency
783	Percolation Test
784	Septic Approval
785	Title Transfer
786	Open House
789	Homestead
800	Midpoint of Performance
801	Acquisition Date
802	Date of Action
803	Paid in Full
804	Refinance
805	Voluntary Termination
806	Customer Order
807	Stored
808	Selected
809	Posted
810	Document Received
811	Rebuilt
812	Marriage
813	Customs Entry Date
814	Payment Due Date
815	Maturity Date
816	Trade Date
817	Gallons Per Minute (GPM) Test Performed
818	British Thermal Unit (BTU) Test Performed
820	Real Estate Tax Year
821	Final Reconciliation Value Estimate as of
822	Map
823	Opinion
824	Version
825	Original Due Date
826	Incumbency Period
827	Audience Deficiency Period
828	Aired Date
830	Schedule
831	Paid Through Date for Minimum Payment
832	Paid Through Date for Total Payment
840	Election
841	Engineering Data List
842	Last Production
843	Not Before
844	Not After
845	Initial Claim
846	Benefits Paid
847	Wages Earned
848	Adjusted Start
849	Adjusted End
850	Revised Adjusted Start
851	Revised Adjusted End
853	Field Test
854	Mortgage Note Date
855	Alternative Due Date
856	First Payment Change
857	First Rate Adjustment
858	Alternate Base Period
859	Prior Notice
860	Appointment Effective
861	Appointment Expiration
862	Company Termination
863	Continuing Education Requirement
864	Distributor Effective
865	Distributor Termination
866	Examination
867	Incorporation Dissolution
868	Last Follow-up
869	License Effective
870	License Expiration
871	License Renewal
872	License Requested
873	Mailed
874	Paperwork Mailed
875	Previous Employment
876	Previous Employment End
877	Previous Employment Start
878	Previous Residence
879	Previous Residence End
880	Previous Residence Start
881	Request
882	Resident License Effective
883	Resident License Expiration
884	State Termination
885	Texas Line Termination
900	Acceleration
901	Adjusted Contestability
903	Application Entry
904	Approval/Offer
905	Automatic Premium Loan
906	Collection
907	Confinement End
908	Confinement Start
909	Contestability
910	Flat Extra End
911	Last Activity
912	Last Change
913	Last Episode
914	Last Meal
915	Loan
916	Application Status
917	Maturity
918	Medical Information Signature
919	Medical Information System
920	Note
921	Offer Expiration
922	Original Receipt
923	Placement
924	Placement Period Expiration
925	Processing
926	Recapture
927	Re-entry
928	Reissue
929	Reinstatement
930	Requalification
931	Reinsurance Effective
932	Reservation of Facility
933	Settlement Status
934	Table Rating End
935	Termination of Facility
936	Treatment
937	Department of Labor Wage Determination Date
938	Order
939	Resolved
940	Execution Date
941	Capitation Period Start
942	Capitation Period End
943	Last Date for a Government Agency to File a Claim
944	Adjustment Period
945	Activity
946	Mail By
947	Preparation
948	Payment Initiated
949	Payment Effective
950	Application
951	Reclassification
952	Reclassification (Exit Date)
953	Post-Reclassification
954	Post-Reclassification (First Report Card)
955	Post-Reclassification (First Semi-annual)
956	Post-Reclassification (Second Semi-annual)
957	Post-Reclassification (End of Second Year)
960	Adjusted Death Benefit
961	Anniversary
962	Annuitization
963	Annuity Commencement Date
964	Bill
965	Calendar Anniversary
966	Contract Mailed
967	Early Withdrawal
968	Fiscal Anniversary
969	Income
970	Initial Premium
971	Initial Premium Effective
972	Last Premium Effective
973	Minimum Required Distribution
974	Next Anniversary
975	Notice
976	Notification of Death
977	Partial Annuitization
978	Plan Anniversary
979	Policy Surrender
980	Prior Contract Anniversary
981	Prior Contract Issue
982	Signature Received
983	Tax
984	Benefit Period
985	Month to Date
986	Semiannual Ending
987	Surrender
988	Plan of Treatment Period
989	Prior Hospitalization Date(s) Related to Current Service(s)
992	Date Requested
993	Request for Quotation
994	Quote
995	Recorded Date
996	Required Delivery
997	Quote to be Received By
998	Continuation of Pay Start Date
999	Document Date
AA1	Estimated Point of Arrival
AA2	Estimated Point of Discharge
AA3	Cancel After, Ex Country
AA4	Cancel After, Ex Factory
AA5	Do Not Ship Before, Ex Country
AA6	Do Not Ship Before, Ex Factory
AA7	Final Scheduled Payment
AA8	Actual Discharge
AA9	Address Period
AAA	Arrival in Country
AAB	Citation
AAD	Crime
AAE	Discharge - Planned
AAF	Draft
AAG	Due Date
AAH	Event
AAI	First Involvement
AAJ	Guarantee Period
AAK	Income Increase Period
AAL	Installment Date
AAM	Last Civilian Flight
AAN	Last Flight
AAO	Last Insurance Medical
AAP	Last Military Flight
AAQ	Last Physical
AAR	License
AAS	Medical Certificate
AAT	Medication
AAU	Net Worth Date
AAV	Next Activity
AAW	Ownership Change
AAX	Ownership Period
AAY	Rate Date
AAZ	Requested Contract
AB1	Requested Offer
AB2	Sales Period
AB3	Tax Year
AB4	Time Period
AB5	Travel
AB6	Treatment End
AB7	Treatment Start
AB8	Trust
AB9	Worst Time to Call
ABA	Registration
ABB	Revoked
ABC	Estimated Date of Birth
ABD	Last Annual Report
ABE	Legal Action Started
ABG	Payment Period
ABH	Profit Period
ABI	Registered
ABK	Consolidated
ABL	Board of Directors Not Authorized As Of
ABM	Board of Directors Incomplete As Of
ABN	Manager Not Registered As Of
ABO	Citizenship Change
ABP	Participation
ABQ	Capitalization
ABR	Registration of Board of Directors
ABS	Ceased Operations
ABT	Satisfied
ABU	Terms Met
ABV	Asset Documentation Expiration
ABW	Credit Documentation Expiration
ABX	Income Documentation Expiration
ABY	Product Held Until
ACA	Immigration Date
ACB	Estimated Immigration Date
ACK	Acknowledgment
ADB	Business Control Change
ADC	Court Registration
ADD	Annual Report Due
ADL	Asset and Liability Schedule
ADM	Annual Report Mailed
ADR	Annual Report Filed
ARD	Annual Report Delinquency
CAD	Changed Accounting Date
CCR	Customs Cargo Release
CDT	Maintenance Comment
CEA	Formation
CEB	Continuance
CEC	Merger
CED	Year Due
CEE	Next Annual Meeting
CEF	End of Last Fiscal Year
CEH	Year Beginning
CEJ	Started Doing Business
CEK	Sworn and Subscribed
CEL	Calendar Year
CEM	Asset
CEN	Inactivity
CEO	High Capital Year
CLO	Closing Date of First Balance Sheet
CLU	Closed Until
COM	Compliance
CON	Converted into Holding Company
CUR	Current List
DDO	Declaration
DEE	Deed Not Available
DET	Detrimental Information Received
DFF	Deferral
DFS	Departure From Specification
DIS	Disposition
DOI	Delivery Order Issued
DSP	Disposal
ECD	Estimated Construction Date
ECF	Estimated Completion - First Prior Month
ECS	Estimated Completion - Second Prior Month
ECT	Estimated Completion - Third Prior Month
EPP	Estimate Preparation
ESC	Estimate Comment
ESF	Estimated Start - First Prior Month
ESS	Estimated Start - Second Prior Month
EST	Estimated Start - Third Prior Month
ETP	Earliest Filing Period
EXO	Exposure
EXP	Export
FFI	Financial Information
GRD	Graduated
ICF	Converted to Electronic Date
IDG	Insolvency Discharge Granted
III	Incorporation
IMP	Import
INC	Incident
INT	Inactive Until
KEV	Key Event Fiscal Year
KEW	Key Event Calendar Year
LAS	Last Check for Balance Sheet Update
LCC	Last Capital Change
LEA	Letter of Agreement
LEL	Letter of Liability
LIQ	Liquidation
LLP	Low Period
LOG	Equipment Log Entry
LPC	List Price Change
LSC	Legal Structure Change
LTP	Latest Filing Period
MRR	Meter Reading
MSD	Latest Material Safety Data Sheet Date
NAM	Present Name
NFD	Negotiated Finish
NRG	Not Registered
NSD	Negotiated Start
ORG	Original List
PBC	Present Control
PDV	Privilege Details Verification
PLS	Present Legal Structure
PPP	Peak Period
PRD	Previously Reported Date of Birth
PRR	Presented to Receivers
PTD	Paid To Date
RAP	Receiver Appointed
RES	Resigned
RFD	Requested Finish
RFF	Recovery Finish
RFO	Referred From
RNT	Rent Survey
RRM	Received in the Mail
RRT	Revocation
RSD	Requested Start
RSS	Recovery Start
RTO	Referred To
SCV	Social Security Claims Verification
SDD	Sole Directorship Date
STN	Transition
TSR	Trade Style Registered
TSS	Trial Started
TST	Trial Set
VAT	Value Added Tax (VAT) Claims Verification
VLU	Valid Until
W01	Sample Collected
W02	Status Change
W03	Construction Start
W05	Recompletion
W06	Last Logged
W07	Well Log Run
W08	Surface Casing Authority Approval
W09	Reached Total Depth
W10	Spacing Order Unit Assigned
W11	Rig Arrival
W12	Location Exception Order Number Assigned
W13	Sidetracked Wellbore
WAY	Waybill
YXX	Programmed Fiscal Year
YXY	Programmed Calendar Year
ZZZ	Mutually Defined
