id	definition
W9	Noncooperation: Rehabilitation, Training, Education, Medical
WA	Actual Reduced Earnings
WB	Regular Wage Minus Disability Benefit
WC	Subrogation Recovery
WH	Payment Partial
WO	Overpayment Recovery
WR	Deemed Reduced Earnings
WS	Special Fund Recovery
WT	Deductibles Recovery
WU	Unspecified Recovery
WW	Overpayment Credit
ZZ	Mutually Defined
